id,code,name,rating
805,12450,Hannah Reji Koshy,79.12
806,12458,Jins Bhaskar,52.46
807,12476,Abhirami Bhargavan,83.42
808,12513,Levin Saimon,17.4
809,12516,Amrutha,17.4
810,12529,Uday,36.12
811,12532,Sivani,36.12
812,12561,Sibi Thomas,65.36
813,12582,Gayathri Arun,56.76
814,12591,Veena Nandakumar,71.81
815,12605,Askar Ali,59.55
816,12659,Subiksha,55.76
817,12669,Aiswarya Lakshmi,70.82
818,12670,Anita Lukmance,52.46
819,12684,Biju Varghese,11.18
820,12685,Deepthi Menon,11.18
821,12691,Sarath Kumar (Sarath Appani),53.16
822,12699,Govind V Pai,80.84
823,12700,Amal Shah,80.84
824,12711,Anaswara Rajan,77.4
825,12713,Ram Mohan Raveendran,65.6
826,12714,Gopu Kesav,65.6
827,12728,Shanthi Balachandran,68.8
828,12729,Neha Iyer,68.8
829,12825,Thanuja Karthik,72.25
830,12837,Vijilesh Karayad,49.02
831,12842,Serah,24.8
832,12898,Durga Krishna,71.66
833,13035,Sandra,48.16
834,13061,Vineetha Koshy,52.2
835,13089,Noorin Shereef,64.5
836,13090,Priya Praksha Warrier,64.5
837,13184,Sarasa Balussery,67.86
838,13185,Savithri Sreedharan,67.86
839,13186,Samuel Abiola Robinson,68.42
840,13202,Sakshi Agarwal,78.3
841,13211,Neeta Pillai,67.96
842,13212,Architha Aneesh,57.62
843,13291,Pooja Hegde,77.95
844,13325,Tanvi Ram,79.98
845,13375,Nikesh Ram ,70.47
846,13376,Kalyani Nair,72.24
847,13380,Bhama Arun ,63
848,13403,Arumughan,55.68
849,13404,P Balakrishnan,55.68
850,13408,Samyuktha Menon,72.31
851,13447,Arumugan,43.5
852,13448,Manju,43.5
853,13451,Bellamkonda Sai Srinivas,59.16
854,13452,Rakul Preet Singh,59.16
855,13466,Bibin Mathai,19.14
856,13468,Francis Borgia,59.86
857,13479,RLV Ramakrishnan,53.94
858,13480,Sonia Agarwal,53.94
859,13493, Shaithya Santhosh,26.1
860,13494,Vineeth Mohan,38.28
861,13495,Nigna Anil,38.28
862,13496,Robin Machan,38.28
863,13508,Audrey Miriyam Henest,56.76
864,13517,Prem Kumar (Tamil),45.24
865,13546,Jayam Ravi,65.42
866,13550,Sivakami AnanthaNarayan,48.22
867,13560,Remya S Panicker,34.4
868,13571,Rinosh George,81.78
869,13575,Febia V Mathew,81.78
870,13581,Roshan Abdul Rahoof,64.5
871,13584,Jeeva Joseph,26.1
872,13585,Suryakanth Udayakumar,26.1
873,13586,Jeevan Gopal,26.1
874,13587,Vishnu Nambiar,39.71
875,13597,Vandhitha Manoharan,74.82
876,13614,Dhruvan,64.97
877,13630,Harish Kamal,48.72
878,13631,Harikesh Mosin,48.72
879,13632,Manasi Joshi,48.72
880,13633,Jasniya Jagadeesh,48.72
881,13634,Ramyashree,48.72
882,13635,Dayana,48.72
883,13645,Rajeesh Puttad,26.1
884,13656,Shravya,67.86
885,13677,Sindhya Viswanath,26.1
886,13680,Karthik Sree,63.51
887,13702,Maria John,73.96
888,13722,Naveen Nazim,79.98
889,13733,Aparna Nair,36.12
890,13748,Saranya R Nair,68.43
891,13753,Shebin Benson,67.92
892,13763,Rajamani (Senthil Krishna),83.52
893,13785,Rasheed Ponnani,17.4
894,13808,Abhilash Nandakumar,63.51
895,13809,Saranya Anand,63.51
896,13810,Shruthi Bala,63.51
897,13825,Reichel David (Saya David),66.22
898,13826,Indian Pallassery,66.65
899,13852,Albi,83.52
900,13853,Aami,83.52
901,13856,Gayathri Krishna,52.2
902,13908,Aavai S Prasad,48.72
903,13909,Kavya Ganesh,48.72
904,13910,Dileep Sankar,48.72
905,13931,Akhil Prabhakar,58.85
906,13947,Sunidhi,58.48
907,13957,Priyanka Thimmesh,80.04
908,13978,Sujith Raj Kochukunju,76.56
909,13982,Nidhi,60.2
910,13995,Daya Bhai,71.34
911,13997,Master Prajith,71.34
912,14028,Manav,55.68
913,14029,Keerthi Krishna,55.68
914,14034,Master Aadish (Adish Praveen),83.52
915,14041,Sraavan Mukesh,64.38
916,14042,Varsha Bollamma,61.86
917,14090,Vijay Johny,76.56
918,14091,Sowmya Menon,62.36
919,14092,Krrish,76.56
920,14093,Ajmal Zayn,76.56
921,14094,Surabhi Santhosh,71.59
922,14123,Yamini Sharma,60
923,14151,Aaliya,34.4
924,14162,Darshana Rajendran,87.3
925,14170,Anas Sainudheen,63.64
926,14171,Arun Kumar,63.64
927,14172,Abhi VS,63.64
928,14173,Shyju B Kallara,63.64
929,14185,Vipin Mangalasseri,60.9
930,14186,Miyasree,60.9
931,14193,Basil Paulose,51.6
932,14212,Jayant Mammen,69.6
933,14214,Vijay Anand,41.28
934,14215,Master Ashray,41.28
935,14247,Purushothaman Kainakkari,55.04
936,14269,Shravana,66.12
937,14273,Drishya Raghunath,73.1
938,14279,Tharushi Jha ,69.6
939,14283,Aaryan Krishna Menon,69.6
940,14284,Navajith Narayanan,45.58
941,14300,Vijay ,82.88
942,14301,Karthi,68.04
943,14320,Remya Valsala,53.94
944,14336,Vishal (Tamil),70.52
945,14337,Hansika Motwani,70.52
946,14340,Rajesh Kannan,45.24
947,14349,Manu Pillai,60.3
948,14362,Arya Salim,64.38
949,14369,Aswathy Manohar,80.46
950,14372,Toni,17.2
951,14373,Sajil SS,17.2
952,14374,Janvi,17.2
953,14393,Ruby Thomas,69.6
954,14403,Priyamvada Krishnan,79.12
955,14411,Saipriya Deva,81.78
956,14420,Suhail,62.64
957,14421,Midhuna,62.64
958,14423,RK Suresh,26.1
959,14424,Vinod Krishnan,26.1
960,14425,Akshitha,26.1
961,14431,Gayathri Ashok,42.63
962,14435,Master Chandrakiran GK,61.06
963,14441,Master Al Sabith,30.1
964,14549,Limu Shanker ,17.2
965,14562,Jinu John ,61.77
966,14563,Sreekanth ,61.77
967,14564,Abel Benny ,61.77
968,14565,Gokul ,61.77
969,14566,Sreeraj Vikram ,61.77
970,14567,Aiswarya Unni ,61.77
971,14568,Anagha ,61.77
972,14580,Karthik Ramakrishnan,51.6
973,14605,Sooraj Kumar,56.76
974,14618,Anju Kurian,68.51
975,14624,Roshan Ullas,61.92
976,14627,Akhila Nath,67.86
977,14628,Athira Patel,53.94
978,14637,Kethaki Narayanan,74.82
979,14638,Hamalda,74.82
980,14640,Arun Jenson,30.45
981,14647,Jaimi Afzal,30.45
982,14648,Sasikumar Subramani,57.6
983,14652,Dom Dominic,33.54
984,14685,Mani,53.94
985,14686,Kannan Nair,52.2
986,14718,Prasanth,43.5
987,14719,Minerva,43.5
988,14728,Renu Sounder,61.92
989,14731,Master Adwaith,63.2
990,14734,Parthasarathy Pillai,56.55
991,14735,Bindu Kochunni,56.55
992,14750,Sonu,53.32
993,14774,Mridula Vijay,48.16
994,14811,P Shwetha,68.73
995,14844,Akash Arya,67.94
996,14851,Devika Sanjay,82.65
997,14855,Kalyani Priyadarshan,82.8
998,14858,Riddhi Kumar,61.92
999,14859,Vincy Aloshious,80.84
1000,14862,Kairavi  Thakkar,53.32
1001,14865,Ruhani Sharma,71.38
1002,14876,V Ravichandran,74.82
1003,14890,Ann Sheethal,73.96
1004,14892,Yash (Kannada),82.65
1005,14894,Sreenidhi Shetty ,82.65
1006,14906,Vijay Sethupathi,61.92
1007,14913,Sunitha,56.58
1008,14914,Noel Raphael,56.58
1009,14915,Kshama Krishna,56.58
1010,14939,Rashid Sheik,77.4
1011,15014,Vishnu Reghu,63
1012,15018,Pranaya,55.04
1013,15024,Gafoor Koduvally,23.22
1014,15028,Alice,12.9
1015,15072,Gopika Anil,53.32
1016,15138,Aneesha Seena,77.4
1017,15160,Anna Ben,83.27
1018,15177,Kiara Advani,67.94
1019,15217,Ram ,67.94
1020,15277,Mathew Thomas ,82.56
1021,15331,Basil George,63.64
1022,15332,Arya Manikandan,63.64
1023,15335,Veena Nair,43.86
1024,15341,Mohammed Althaf,53.32
1025,15398,Vijay Devarakonda,75.09
1026,15399,Rashmika Mandanna,79.98
1027,15404,Deepak Menon,34.4
1028,15405,Manju Sankar,34.4
1029,15436,Sreejith Panicker,65.36
1030,15477,Khalfan,25.8
1031,15478,Preethi Jino,25.8
1032,15595,Master Vasudev,71.38
1033,15604,Chiranjeevi Sarja,57.62
1034,15606,Parul Yadav,57.62
1035,15670,Ilhan Layiq,34.4
1036,15671,Sooraj Thelakkad,58.91
1037,15693,Kendy Zirdo,83.42
1038,15708,Pranav Mohanan,77.4
1039,15712,Avanthika Pradeep,77.4
1040,15715,Malavika Narayan,77.4
1041,15728,Mirnna Menon,71.1
1042,15737,Anjana Chandran,45.58
1043,15770,Achuthan,67.08
1044,15794,Smitha Ambu,64.78
1045,15795,Saritha Kukku,64.78
1046,15926,Santhosh Saras,62.1
1047,16002,Nandu Anand,61.92
1048,16063,Akhil Viswanath,46.44
1049,16220,Chinnu Chandni,82.56
1050,16382,Adithi Rao Hyadari,77.4
1051,16383,Dev Mohan,77.4
1052,16408,Salam Bukhari,75.2
1053,16416,Jay,32
1054,16421,Asmita Sood,74.62
1055,16440,Sanjana Dipu,76.54
1056,16478,Surja Bala Hijam,74.88
1057,16507,Suni RS,61.92
1058,16577,Shraavan,71.25
1059,16596,Linus Roache,83.6
1060,16604,Rahul Bose,83.6
