id,code,name,rating
604,7963,Shankar Ramakrishnan,71.38
605,7973,Sidhique Thamarassery,25.8
606,8008,Suresh Pothuval,59.34
607,8012,Susmesh Chandroth,52.2
608,8092,Vyasan Edavanakkadu,65.36
609,8232,Sudhi Anna,45.36
610,8406,K Padma Kumar,24
611,8491,Santhosh Pandit,26.83
612,8588,Ullas Unnikrishnan,26.73
613,8669,Biju K Arookkutty,32.68
614,8689,Rasheed Parakkal,50.4
615,8716,Manu Krishna,43.5
616,8726,Raa Prasad,7.5
617,8830,B Ajith Kumar,61.92
618,8839,Bijith Bala,50.84
619,8848,Don Max,65.61
620,8959,Vishnu Narayanan,76.56
621,8969,Azad Alavil,62.32
622,8993,Vinod Sukumaran,49.2
623,9044,Biju Majeed,60.9
624,9058,Abrid Shine,71.01
625,9063,Hari Amaravila,30
626,9067,Fazil Kattungal,62.4
627,9073,Irshad,23.4
628,9077,Akhil Paul,81
629,9078,Krishnajith S Vijayan,50.7
630,9097,Aneesh Anwar,61.86
631,9098,Anil Karakulam,42.73
632,9099,Anil Thomas,46.57
633,9101,BV Nandini Reddy,30
634,9102,Cheran,71.25
635,9103,Dilip,33
636,9104,Dr Bijulal,53.95
637,9105,EVM Ali,12.35
638,9106,GV Sudhakar,30
639,9107,Hafiz Ismail,44.4
640,9108,Jayakrishna Karanavar,9.13
641,9109,Jayan Sivapuram,23.4
642,9110,Jnaanasheelan,58.1
643,9113,M Basheer,18.26
644,9114,Manoj Vinod,35.69
645,9116,Robin Joseph,56.44
646,9118,Sajeevan Anthikkaad,73.04
647,9119,Sajin Raghavan,66.4
648,9120,Santhosh Sethumadhavan,57.27
649,9121,Siddique Chendamangaloor,43
650,9122,Srinath Rajendran,71.78
651,9123,Sugeeth,72.68
652,9124,Sury,39
653,9125,Thushar Ranganathan,32
654,9126,TS Jaspal,39.75
655,9127,Unni Pranav,34.5
656,9128,V Menon,45
657,9129,Krishnaraj,15
658,9130,MS Manu,35.25
659,9131,Premlal,45.93
660,9272,Manoj Palodan,59.94
661,9345,Bejoy KV,36.9
662,9373,Shajiyem,42.9
663,9400,VM Anil,51.6
664,9413,Reji Prabhakar,17.82
665,9434,M Sasi kumar ,32
666,9468,Baiju,54.29
667,9487,Jespal Shanmughan,57.98
668,9519,Sudheer Ambalappaadu,39
669,9555,Jinu V Abraham,76.54
670,9617,P Balachandrakumar,47.58
671,9624,Suresh Krishnan,49.47
672,9664,Vijayabhaskar,66.5
673,9675,Anil V Nagendran,72.8
674,9681,Shyam,62.25
675,9718,Sethu,58.29
676,9719,Sachi,80.88
677,9728,Sivan,66.4
678,9781,Abhaya Simha,67.23
679,9833,V R Ratheesh,27.3
680,9837,Jiju Ashokan,65.34
681,9846,Snehajith,28.38
682,9855,Shanavas K Bavakutty,75.2
683,9859,Abhiram Suresh Unnithan,56.94
684,9877,Madhu Thathampally,64
685,9893,Dr Suvid Wilson ,26.52
686,9899,Hari Narayanan,44.82
687,9901,Joe Chalissery,52.29
688,9940,Rajesh Nair,63.83
689,9972,AR Murukadas,72.88
690,9993,S Kishor,37.35
691,10022,Santhosh,15
692,10035,Jayakanth,60.2
693,10044,K Gopinathan,63.64
694,10051,Lijin Jose,56.88
695,10092,Johnson Thankachan,15
696,10108,Suresh Govind,57.62
697,10122,J Sujith,16.6
698,10127,Gireesh,49.14
699,10146,Dhyan Sreenivasan,68.8
700,10163,Reghu Rama Varma,69.7
701,10223,Roopesh Peethambaran,69.75
702,10272,Sunil Ibrahim,65.16
703,10275,VM Akhilesh,60.06
704,10277,Prasanth Murali,42.9
705,10288,Salam Bappu,63.59
706,10295,Ramesh Thampi,78.85
707,10328,Shalini Usha Nair,53.82
708,10342,Manoj Kana,45.05
709,10368,Vinay Govind,68.14
710,10387,Anand Sankar,54.18
711,10402,V Bose,24.96
712,10415,PI Bijoy,54.78
713,10425,Soubin Shahir,80.84
714,10446,P Vijayakumar,43
715,10465,Dileesh Pothen,77.61
716,10469,Shine Kuryan,44
717,10478,Venu Pradeep,33.2
718,10497,Krishnakumar (Chithrasalabhangalude Veedu),81.88
719,10501,Jeeva,61.92
720,10555,Binoy George,54.6
721,10610,P Suku Menon,9
722,10614,Mannu Sudhakar,60.84
723,10616,Farook Abdul Rahiman,42.9
724,10697,Muhammed Musthafa,86.4
725,10709,Alphonse Putharen,75.2
726,10712,Mohsin Kassim,69.6
727,10714,Shyam Mohan,32
728,10781,P Sivaram,17.16
729,10793,Sennan Pallassery,33.4
730,10801,Harisree Yousuf,74.82
731,10846,AG Sukumaran,9.36
732,10848,Nazaruddeen Shah,63.18
733,10904,Shaan,20.14
734,10936,T Deepesh,63.2
735,10938,Arun Shekhar,72.98
736,10940,Rajesh K Abraham,33.54
737,10955,Shamsuddeen Jahangeer,33.26
738,10958,Jean Paul Lal (Lal Jr.),61.84
739,10966,Saheed Arafath,73.96
740,10969,Mohanakrishnan,24
741,11029,Manu Kannanthanam,34.02
742,11051,MR Anoopraj,51.25
743,11054,Mahadevan,35.3
744,11059,AV Sasidharan,24.18
745,11074,Shambhu Purushothaman,56.07
746,11145,Satheesh Kadanchira,15
747,11164,Sajid Yahiya,50.39
748,11175,Ajith Nambyar,16.2
749,11176,Felix Joseph,42.9
750,11180,Jis Joy,78.62
751,11187,Francis Thanikal,38.4
752,11197,Aadhi Balakrishnan,13.6
753,11203,Pramod Payyanur,65.6
754,11209,Suresh Gopal,51.66
755,11216,Benny Asamsa,30.7
756,11220,Jibin Edavanakkadu,48.08
757,11246,MB Padmakumar,60.2
758,11262,Anil Kumar K G,53.6
759,11350,Soumya Sadanandan,43.5
760,11386,Sreekrishnan,70.47
761,11389,Mushin Parari,70.52
762,11402,John Varghese,75.85
763,11404,Subodh B Chopra ,70.2
764,11414,Thomas Benjamin,48
765,11416,Jean Markose,63.11
766,11424,Gunasekhar,64.06
767,11436,Chandra Mahesh,49.2
768,11438,Rohith VS,69.64
769,11456,Pradeepan Mullanezhi,57.4
